Reg Num,Name,Address,Status,Phone,Broker
2,MCDOUGALL INS- BANCROFT,"31, HASTINGS ST NORTH, PO BOX 670, BANCROFT, ONTARIO, CANADA, K0L 1C0",Corporation,613-332-3860,"STANTON, DONALD BRUCE"
24,MCDOUGALL INS- CRYSLER,"12, QUEEN STREET, CRYSLER, ONTARIO, CANADA, K0A 1R0",Corporation,613-987-2117,"STANTON, DONALD BRUCE"
12,MCDOUGALL INS- EGANVILLE,"84, BONNECHERE ST, EGANVILLE, ONTARIO, CANADA, K0J 1T0",Corporation,613-628-2619,"STANTON, DONALD BRUCE"
25,MCDOUGALL INS- EMBRUN,"1025, NOTRE DAME, EMBRUN, ONTARIO, CANADA, K0A 1W0",Corporation,613-443-3666,"STANTON, DONALD BRUCE"
21,MCDOUGALL INS- MORRISBURG,"83, MAIN STREET, MORRISBURG, ONTARIO, CANADA, K0C 1X0",Corporation,613-543-3731,"STANTON, DONALD BRUCE"
22,MCDOUGALL INS- PRESCOTT,"270, EDWARD STREET, PRESCOTT, ONTARIO, CANADA, K0E 1T0",Corporation,613-925-5902,"STANTON, DONALD BRUCE"
23,MCDOUGALL INS- WINCHESTER,"473, MAIN ST, WINCHESTER, ONTARIO, CANADA, K0C 2K0",Corporation,613-774-2832,"STANTON, DONALD BRUCE"
20,MCDOUGALL INS-PETERBOROUGH,"261, GEORGE STREET NORTH, P.O. BOX 448, PETERBOROUGH, ONTARIO, CANADA, K9J 6Z8",Corporation,705-743-8721,"STANTON, DONALD BRUCE"
3027,McDOUGALL INSURANCE BROKERS (2016) LIMITED,"199 FRONT ST, STE 401, BOX 356, BELLEVILLE, ONTARIO, CANADA, K8N 5A6",Corporation,+1(613)966-7001,"STANTON, DONALD BRUCE"
1427,MCDOUGALL INSURANCE BROKERS LIMITED,"199 FRONT ST, STE 401, P.O. BOX 356, BELLEVILLE, ONTARIO, CANADA, K8N 5A6",Corporation,+1(613)966-7001,"STANTON, DONALD BRUCE"
2,MCDOUGALL-BRIGHTON,"32, MAIN STREET, BRIGHTON, ONTARIO, CANADA, K0K 1H0",Corporation,613-475-1430,"STANTON, DONALD BRUCE"
2,MCFARLAN ROWLANDS-EMBRO,"104, COMMISSIONER ST EAST , , EMBRO, ONTARIO,",Corporation,519-475-4116,"HANCOCK, RODNEY DOUGLAS"
12,MCFARLAN ROWLANDS-LONDON,"503, YORK STREET, LONDON, ONTARIO, CANADA, N6E 3R5",Corporation,519-680-1100,"HANCOCK, RODNEY DOUGLAS"
2,MCLEAN HALLMARK - MARKHAM,"10, KONRAD CRES, MARKHAM, ONTARIO, CANADA, L3R 8T7",Corporation,905-475-4070,"BELYEA, JOHN NORMAN"
1462,MCTAGGART WETTLAUFER INS BRKS INC. O/A EXCALIBUR INS GROUP,"68, ONTARIO ROAD, PO BOX 488, MITCHELL, ONTARIO, CANADA, N0K 1N0",Corporation,+1(519)348-9150,"ROY, JEFFREY"
2879,MCVEY BROS. INSURANCE BROKERS LTD.,"2280, ST. LAURENT BLVD., SUITE 102, OTTAWA, ONTARIO, CANADA, K1G 4K1",Corporation,+1(613)248-0166,"MCVEY, PHILIP LORNE"
2,MEADOWVALE INS-MILTON,"216, MAIN STREET EAST, MILTON, ONTARIO, CANADA, L9T 1N8",Corporation,,"SPRIGGS, ROGER ADAM"
2847,MEADWELL MOWAT & FENNELL INS AND FINANCIAL SERVICES,"413, DUNDAS STREET EAST, WHITBY, ONTARIO, CANADA, L1N 2J2",Partnership,+1(905)668-3579,"MEADWELL, KRISTEN LYNN"
3278,MEARIE INSURANCE SERVICES INC.,"3700, STEELES AVENUE WEST, SUITE #1100, VAUGHAN, ONTARIO, CANADA, L4L8K8",Corporation,+1(416)849-3064,"LEE, JACK ERNEST"
1982,MEDTHREE INSURANCE GROUP INC.,"106, FRONT ST EAST, SUITE #303, TORONTO, ONTARIO, CANADA, M5A 1E1",Wholesaler / MGA,+1(416)477-2353,"MCRUER, NEIL DONALD"
3827,MEGSON FITZPATRICK INC.,"3561, SHELBOURNE ST, VICTORIA, BRITISH COLUMBIA, CANADA, V8P 4G8",Corporation,+1(250)595-5212,"FITZPATRICK, DAVID CURRIE"
2,MELOCHE MONNEX- NORTH YORK,"3650, Victoria Park Avenue, NORTH YORK, ONTARIO, CANADA, M2H 3P7",Corporation,403-429-1112,"CHONG, ELAINE"
2216,MELVIN E. VAN HORN INSURANCE BROKER LTD.,"P.O. BOX 148, MINDEMOYA, ONTARIO, CANADA, P0P 1S0",Corporation,+1(705)377-5777,"VAN HORN, DARRYL D."
2961,MERIDIAN INSURANCE GROUP INC.,"1600, CARLING AVE, SUITE #570, OTTAWA, ONTARIO, CANADA, K1Z 1G3",Corporation,+1(613)797-5643,"NORMAN, WILLIAM ROBERT"
4027,MERLIN UNDERWRITING INC.,"140, YONGE ST, 316, TORONTO, ONTARIO, CANADA, M5C 1X6",Wholesaler / MGA,+1(647)795-8128,"TOTTEN, H ROSS"
3028,MICHAEL COLEMAN INSURANCE BROKERS LIMITED,"695, HENAN RD, PEMBROKE, ONTARIO, CANADA, K8A 0H4",Corporation,+1(613)732-5665,"COLEMAN, MICHAEL B."
4032,MIKE BEATTIE INSURANCE O/B 1934702 ONTARIO INC.,"633 LIONS PARK DRIVE, UNIT #2, MOUNT BRYDGES, ONTARIO, CANADA, N0L 1W0",Corporation,+1(519)264-1341,"MEYER, LEENDERT JOHN"
2705,MILLENNIUM CREDITRISK MANAGEMENT LIMITED,"705, FOUNTAIN ST NORTH, P.O. BOX 1510, CAMBRIDGE, ONTARIO, CANADA, N1R 5T2",Corporation,519-650-6360,"BLACK, DAVID J."
2,MILLER - SOUTHAMPTON,"162, HIGH STREET, SOUTHAMPTON, ONTARIO, CANADA, N0H 2L0",Corporation,+1(519)797-3355,"FARRELL, TODD K."
2,MILLER AVIATION INSURANCE,"1500-1166 , ALBERNI STREET, VANCOUVER, BRITISH COLUMBIA, CANADA, V6E 3Z3",Corporation,604-926-6787,"SLOAN, ANDREW E."
2,MILMINE INSURANCE,"301, HIGHWAY 8, STONEY CREEK, ONTARIO, CANADA, L8G 5E5",Corporation,905-664-4416,"SHERK, MARK EDWIN"
1512,MINET INC.,"C/O AON REED STENHOUSE INC., 20 BAY STREET, SUITE 2400, TORONTO, ONTARIO, CANADA",Corporation,+1(416)868-5500,"AUDET, MAURICE GEORGE"
2,MISSISSAUGA,"2565, RENA ROAD, MISSISSAUGA, , CANADA,",Corporation,,"AUSTEN, JOHN WYNDHAM"
2295,MITCHELL & WHALE INSURANCE BROKERS LIMITED,"1555, WENTWORTH STREET, UNIT #200, WHITBY, ONTARIO, CANADA, L1N 9T6",Corporation,+1(905)579-9701,"MITCHELL, DOUGLAS J"
3929,MITCHELL MCCONNELL INSURANCE LTD.,"660, ROTHEDAY AVE, SAINT JOHN, NEW BRUNSWICK, CANADA, E2H 2H4",Corporation,+1(506)634-7200,"BOURQUE, PETER SEAN"
2,MITCHELL SANDHAM - WOODBRIDGE,"8077, ISLINGTON AVENUE, SUITE 208, WOODBRIDGE, ONTARIO, CANADA, L4L 7X7",Corporation,,"MITCHELL, PETER STEVEN"
2,MOLLER- HUNTSVILLE,"10A MAIN STREET WEST, HUNTSVILLE, ONTARIO, CANADA, P1H 2E1",Corporation,705-789-4222,"MOLLER, JOHN DAVID"
1525,MOLLER INSURANCE LTD.,"64 SANDIFORD DRIVE,, UNIT 1, STOUFFVILLE, ONTARIO, CANADA, L4A 7X5",Corporation,+1(905)642-2745,"MOLLER, JOHN DAVID"
2655,MORISON INSURANCE BROKERS INC.,"1725, UPPER JAMES STREET, SUITE #100, HAMILTON, ONTARIO, CANADA, L9B 1K7",Corporation,+1(905)575-5969,"MORISON, FREDERICK BRIAN"
2,MORISON INSURANCE-OAKVILLE,"112, WILSON ST, OAKVILLE, ONTARIO, CANADA, L6L 1H5",Corporation,905-338-6888,"MORISON, FREDERICK BRIAN"
982,MURRAY HOFFMAN INSURANCE LIMITED,"1111, FINCH AVENUE WEST, SUITE 212, DOWNSVIEW, ONTARIO, CANADA, M3J 2E5",Corporation,+1(416)736-9066,"HOFFMAN, CORY"
2,MUSKOKA - PORT CARLING,"80, JOSEPH STREET, PORT CARLING, ONTARIO, CANADA, P0B 1J0",Corporation,+1(705)765-3153,"GARAGAN, DAVID ALLEN"
12,MUTUAL AID INS.-CHATHAM,"57, SOURIQUOIS STREET, CHATHAM, ONTARIO, CANADA, N7M 2T1",Corporation,,"VAN BERGEN, LINDA LOUISE"
1289,MY INSURANCE BROKER HAMILTON CORP.,"163, CENTENNIAL PARKWAY NORTH, SUITE #201, HAMILTON, ONTARIO, CANADA, L8E 1H8",Corporation,+1(905)578-0000,"JAITLEY, RISHI"
12,MY INSURANCE-LONDON,"1255, COMMISSIONERS ROAD WEST, SUITE #227, LONDON, ONTARIO, CANADA, N6K 3N5",Corporation,519-473-7000,
2,MYCOR- THUNDER BAY,"206D-1000 FORT WILLIAM ROAD, THUNDER BAY, ONTARIO, CANADA, P7B 6B9",Corporation,,"VOOREN, BRADLEY JAMES"
2,MYGROUP- BRIDGEWATER,"215, DOMINION ST, BRIDGEWATER, NOVA SCOTIA, CANADA, B4V 2K7",Corporation,,"REID, JAMES PATRICK"
12,NACORA-HALIFAX,"7075, BAYERS ROAD, SUITE #212, HALIFAX, NOVA SCOTIA, CANADA, B3L 2C2",Corporation,902-832-0425,"FIORAVANTI-ASHIKWE, DIANNA MARIE"
2911,NATIONAL BROKERS INSURANCE SERVICES INC.,"103-610 , APPLEWOOD CRESCENT, VAUGHAN, ONTARIO, CANADA, L4K 0E3",Corporation,+1(905)597-3500,"USHER-MESIANO, JOYCE"
2578,NATIONAL TRUCK LEAGUE INSURANCE BROKERS INC.,"910, WILTON GROVE ROAD, LONDON, ONTARIO, CANADA, N6N 1C7",Corporation,+1(519)434-4944,"STILLER, RODNEY K."
2,NATIONAL TRUCK-MISSISSAUGA,"2980, DREW ROAD, UNIT 122A, MISSISSAUGA, ONTARIO, CANADA, L4T 0A7",Corporation,905-678-1900,"STILLER, RODNEY K."
2912,NATIONAL UNION INSURANCE GROUP INC.,"103-610 , APPLEWOOD CRESCENT, VAUGHAN, ONTARIO, CANADA, L4K 0E3",Corporation,+1(905)597-3500,"USHER-MESIANO, JOYCE"
1421,NEIL G. MCDONALD LIMITED,"3800, STEELES AVENUE W., SUITE #201E, WOODBRIDGE, ONTARIO, CANADA, L4L 4G9",Corporation,+1(416)226-1611,"COCCIA, JOSEPH J"
2,NEWMAN OLIVER - COLBORNE,"19 KING STREET, PO BOX 609 , , COLBORNE, ON",Corporation,416-355-2211,"NEWMAN, CALVIN GARY"
3772,NORTH CITY INSURANCE BROKERS INC.,"290, ROWNTREE DAIRY ROAD, WOODBRIDGE, ONTARIO, CANADA, L4L 9J7",Corporation,+1(905)652-8680,"ROCCA, PETER ANTHONY"
4121,NORTHLIFE INSURANCE & FINANCIAL SERVICES INC.,"55, CASTLEMORE AVE, MARKHAM, ONTARIO, CANADA, L6C 2N9",Corporation,+()647-997-7290,"GAKHAR, PRANAV"
3299,NORTHSTAR MARINE INSURANCE INC.,"92, CAPLAN AVE, 270, BARRIE, ONTARIO, CANADA, L4N 9J2",Corporation,+1(705)719-7919,"CHARTRAND, JARED S."
2716,NORWICH INSURANCE BROKERS O/B 1129337 ONTARIO INC.,"13, STOVER N ST, PO Box 277, NORWICH, ONTARIO, CANADA, N0J 1P0",Corporation,+1(519)863-2014,"COUWENBERG, JULIE MARIE"
3275,NOVA INSURANCE GROUP INC.,"C/O VAN ALLEN INSURANCE INC., 622 ELMA ST WEST, LISTOWEL, ONTARIO, CANADA, N4W 1",Corporation,519-291-2470,"VAN ALLEN, SHANE KENNETH"
4072,O2 INSURANCE SERVICES INC.,"3201, 308-4TH AVENUE, SW, CALGARY, ALBERTA, CANADA, T2P 0H7",Wholesaler / MGA,+1(778)777-5668,"MCGEE, KAREN PATRICIA"
1652,OAKVILLE INSURANCE BROKERS LTD.,"345, LAKESHORE ROAD EAST, SUITE #306,, OAKVILLE, ONTARIO, CANADA, L6J 1J5",Corporation,9058450391,"DUNN, GRAHAM EDWARD"
2,OEGEMA-NICHOLSON-ALMONTE,"37, BRIDGE STREET, ALMONTE, ONTARIO, CANADA, K0A 1A0",Corporation,613-256-3044,"OEGEMA, BART T."
2805,O'GRADY & ASSOCIATES INSURANCE SERVICES INC.,"16, BROCK STREET WEST, TILLSONBURG, ONTARIO, CANADA, N4G 2A2",Corporation,+1(519)842-8465,"VANWYNSBERGHE, MITCHEL BYRON"
2502,OLDFIELD KIRBY ESAU INC.,"200-330 , ST MARY AVENUE, PO BOX 699, WINNIPEG, MANITOBA, CANADA, R3C 2L2",Corporation,+1(204)943-1441,"ESAU, GEORGE P."
2,ONE INSURANCE-ST PAUL,"3179, BIRD'S HILL ROAD, ST PAUL, MANITOBA, CANADA, R2E 1G6",Corporation,204-953-2960,"MCKENZIE, DONALD KENNETH"
4132,"ONESOURCE RISK MANAGEMENT CANADA, INC. / GESTION DE RISQUE ONESOURCE CANADA, INC.","15, NORTHTOWN WAY, SUITE 330, NORTH YORK, ONTARIO, CANADA, M2N 7A2",Corporation,+()866-463-4741,"BEEPAT, PETER"
2,ONTARIO WEST - STRATHROY,"at 413 MACDONALD STREET, STRATHROY, ONTARIO, CANADA, N7G 0B2",Partnership,519-319-3075,"BOLAND, WILLIAM THOMAS"
3612,ORACLE INSURANCE RISK MANAGEMENT SERVICES INC.,"100, DRUMLIN CIRCLE, SUITE #101, CONCORD, ONTARIO, CANADA, L4K 3E5",Corporation,+1(905)660-9740,"DI NARDO, MICHAEL"
2,ORR & ASSOCIATES - STAYNER,"P.O. BOX 231, 202 KIRKWOOD DRIVE, STAYNER, ONTARIO, CANADA, L0M 1S0",Corporation,705-430-2417,"ORR, KENNETH W"
2,OSTIC - GUELPH,"150, RESEARCH LANE , SUITE 104, GUELPH, ONTARIO, CANADA, N1H 6N8",Corporation,519-824-3630,"OSTIC, JAMES ROBERT"
1672,OSTIC INSURANCE BROKERS LIMITED,"131, MAIN STREET WEST, P.O. BOX 639, SHELBURNE, ONTARIO, CANADA, L9V 3K3",Corporation,+1(519)925-3033,"OSTIC, JAMES ROBERT"
2373,P.A.L. INSURANCE BROKERS CANADA LTD.,"2, NORFOLK STREET SOUTH, SIMCOE, ONTARIO, CANADA, N3Y 2V9",Corporation,+1(519)428-7716,"TAYLOR, MATTHEW ROBERT L."
2432,P.J. FAULKNER INSURANCE LTD.,"85 FERRIS LANE, SUITE 107, P.O. BOX 818, BARRIE, ONTARIO, CANADA, L4M 4Y6",Corporation,+1(705)726-1741,"FAULKNER, PERCY JAMES"
2,PACIFIC INSURANCE- MISSISSAUGA,"1550, 16TH AVE, F100, RICHMOND HILL, ONTARIO, CANADA, L4B 3K9",Corporation,+1(289)269-2037,"HUI, RALPH KAR SUN"
1682,PADFIELD NELSON INSURANCE BROKERS LIMITED,"P.O. Box 70, Mount Forest, Ontario, Canada, N0G 2L0",Corporation,+1(519)323-1864,"NELSON, WILLIAM IRWIN"
1692,PANOV INSURANCE BROKERS LIMITED,"3077A, BLOOR W ST, 201, ETOBICOKE, ONTARIO, CANADA, M8X 1C7",Corporation,+1(416)233-2475,"PANOV, STEPHEN GEORGE"
2,PARTNERS INDEMNITY-TORONTO,"91, RYLANDER BLVD., SUITE #7- 109, TORONTO, ONTARIO, CANADA,",Corporation,416-286-9606,"DOWNS, BARRY ROLAND"
102,PAUL AYOTTE INSURANCE BROKERS LTD.,"110 3RD ST, WEST, P.O. BOX 1960, COCHRANE, ONTARIO, CANADA, P0L 1C0",Corporation,+1(705)272-4315,"AYOTTE, MARTIN"
283,PAUL BROWN GENERAL INSURANCE BROKER (2009) INC.,"P.O. BOX 27, 470 TORONTO STREET, PALMERSTON, ONTARIO, CANADA, N0G 2P0",Corporation,+1(519)343-5989,"BROWN, PAUL ARTHUR"
209,PBL INSURANCE LIMITED,"150, OUELLETTE PLACE, STE #100, WINDSOR, ONTARIO, CANADA, N8X 1L9",Corporation,+1(519)257-1729,"WEERTS, ALBERT"
2,PBL- OTTAWA (PIGEON),"2, GURDWARA ROAD, SUITE #610, NEPEAN, ONTARIO, CANADA, K2E 1A2",Corporation,613-746-4383,"WEERTS, ALBERT"
4002,PENTAGON INSURANCE GROUP INC.,"2201, WARDEN AVE, L1, SCARBOROUGH, ONTARIO, CANADA, M1T 1V5",Corporation,+1(905)995-0311,"MCCABE, JOSEPH VINCENT"
1732,"PETRELA,WINTER & ASSOCIATES INS BROKERS DIV OF PETRELA SURETY SERVICES INC.","12-14 , BRUCE PARK AVENUE, TORONTO, ONTARIO, CANADA, M4P 2S3",Corporation,+1(416)488-2522,"TOSTE, M. FATIMA"
1245,PHIL LEON INSURANCE BROKER INC.,"21, HUNTER STREET EAST, #103, BOX 1053, HAMILTON, ONTARIO, CANADA, L8N 3R4",Corporation,+1(905)525-0001,"LEON, DAVID ARNOLD"
2,PINE RIDGE - PORT HOPE,"9, QUEEN STREET , , PORT HOPE, ONTARIO, CANADA,",Corporation,905-885-1433,"MAKARCHUK, ROB"
2,PJ GANGLE INSURANCE,"173, MAIN STREET, O.O. BOX 520, WEST LORNE, ONTARIO, CANADA, N0L 2G0",Corporation,519-768-2831,"FALLOWFIELD, CATHERINE A."
2840,POWELL BROWN & TRACY INSURANCE BROKERS LIMITED,"1528, CRIMSON CRESCENT, KINGSTON, ONTARIO, CANADA, K7P 0H4",Corporation,+1(416)421-6489,"POWELL, BRUCE EDWARD"
2,PREFERRED - GLENCOE,"254, MAIN STREET, GLENCOE, ONTARIO, CANADA, N0L 1M0",Corporation,+1(519)287-2600,"LENEHAN, ARTHUR MICHAEL"
2643,PREFERRED INSURANCE GROUP LIMITED,"778, WHARNCLIFFE ROAD SOUTH, LONDON, ONTARIO, CANADA, N6J 2N4",Corporation,+1(519)661-0200,"LENEHAN, ARTHUR MICHAEL"
2,PROGRAMMED INS. - BLENHEIM,"67, TALBOT STREET WEST, BLENHEIM, ONTARIO, CANADA, N0P 1A0",Corporation,,"WATERS, TIMOTHY RICHARD"
1782,PROGRAMMED INS. - CHATHAM,"311, ST. CLAIR STREET, CHATHAM, ONTARIO, CANADA, N7L 3J2",Corporation,519-351-1115,"WATERS, TIMOTHY RICHARD"
1782,PROGRAMMED INSURANCE BROKERS INC.,"49, INDUSTRIAL DRIVE WEST, ELMIRA, ONTARIO, CANADA, N3B 3B1",Corporation,+1(519)669-1631,"WATERS, TIMOTHY RICHARD"
2935,PROLINK BROKER NETWORK INC.,"2401-150 , KING STREET WEST, TORONTO, ONTARIO, CANADA, M5H 1J9",Corporation,+1(416)595-7484,"MCCABE, JOSEPH VINCENT"
1248,PROLINK INSURANCE INC.,"150, KING STREET WEST, TORONTO, ONTARIO, CANADA, M5H 1J9",Corporation,+1(416)595-7484,"MCCABE, JOSEPH VINCENT"
2697,QUEENSTON GROUP INSURANCE & FINANCIAL INC.,"324, QUEENSTON ROAD, HAMILTON, ONTARIO, CANADA, L8K 1H5",Corporation,+1(905)547-2323,"VELENOSI, DANIEL"
2,R J TENCH - NEW LISKEARD,"6, WHITEWOOD AVENUE, NEW LISKEARD, ONTARIO, CANADA, P0J 1P0",Corporation,705-647-8188,"RIVET, JEAN-LUC"
228,R. PAQUETTE INSURANCE BROKER (1997) INC.,"793, NOTRE DAME RUE, EMBRUN, ONTARIO, CANADA, K0A 1W1",Corporation,+1(613)443-2255,"PAQUETTE, RAYNALD R"
2907,R. ROBERTSON INSURANCE BROKERS LIMITED,"150, BRIDGELAND AVENUE, SUITE #203, TORONTO, ONTARIO, CANADA, M6A 1Z5",Corporation,+1(416)780-9906,"ROBERTSON, GREG JAMES"
277,R.J. BROWN INSURANCE BROKER INC.,"38, KING STREET EAST, PO BOX 370, BOBCAYGEON, ONTARIO, CANADA, K0M 1A0",Corporation,+1(705)738-2532,"TOMLINSON, PATRICIA-LYNNE"
284,R.J. BROWN INSURANCE BROKER O/B 1731257 ONTARIO LIMITED,"88, LANSDOWNE STREET WEST, PETERBOROUGH, ONTARIO, CANADA, K9J 1Y1",Corporation,+1(705)876-1300,"MCDERMOTT, BRYAN EDWARD"
2525,R.K. MOONEY INSURANCE BROKERS LTD.,"20, BELL FARM RD., UNIT 7, BARRIE, ONTARIO, CANADA, L4M 6E4",Corporation,+1(705)726-9941,"MOONEY, RANDY KENNETH"
3924,RACINE & CHAMBERLAND INC.,"4001 CREMAZIE EAST, SUITE 100, MONTREAL, QUEBEC, CANADA, H1Z 2L2",Corporation,514-722-3501,"BOUSSEAU, BERNARD"
20,RAYMOND- VAL CARON,"3127, HIGHWAY 69 NORTH, VAL CARON, ONTARIO, CANADA, P3N 1S5",Corporation,705-897-3750,"WEERTS, ALBERT"
2928,RDA CORP.,"290, ROWNTREE DAIRY ROAD, WOODBRIDGE, ONTARIO, CANADA, L4L 9J7",Corporation,+1(905)652-8680,"ROCCA, PETER ANTHONY"
2959,RDA INC.,"290, ROWNTREE DAIRY ROAD, WOODBRIDGE, ONTARIO, CANADA, L4L 9J7",Corporation,+1(905)652-8680,"ROCCA, PETER ANTHONY"
3782,RDA INSURANCE CORP.,"290, ROWNTREE DAIRY ROAD, WOODBRIDGE, ONTARIO, CANADA, L4L 9J7",Corporation,+1(905)652-8680,"ROCCA, PETER ANTHONY"
3642,RED ROCK INSURANCE SERVICES LTD.,"21, ST CLAIR E AVE, SUITE #504, TORONTO, ONTARIO, CANADA, M4T 1L8",Wholesaler / MGA,+1(647)401-3944,"GRAHAM, PETER CLARE"
2,REG WARD INS - NORWOOD,"2368, COUNTY ROAD 45, NORWOOD, ONTARIO, CANADA, KOL 2V0",Corporation,,"WARD JR., REGINALD ALAN P"
2275,REG WARD INSURANCE SERVICES LTD.,"409, DIVISION ST, P.O. BOX #7, COBOURG, ONTARIO, CANADA, K9A 4K2",Corporation,+1(905)372-7051,"MARTYN, ROBERT GORDON JAMES"
2407,REG WARD INSURANCE SERVICES o/b 885002 ONTARIO LIMITED,"10, FRONT ST EAST, P.O. BOX 188, HASTINGS, ONTARIO, CANADA, K0L 1Y0",Corporation,705-696-3356,"MARTYN, ROBERT GORDON JAMES"
1820,REGAL INSURANCE BROKERS INC.,"428, GAGE AVENUE, UNIT #2, KITCHENER, ONTARIO, CANADA, N2M 5C9",Corporation,+1(519)578-7170,"BROCKMAN, CHRISTOPHER PAUL"
2,REGAL INSURANCE-MOUNT BRYDGES,"22502, ADELAIDE ROAD, MOUNT BRYDGES, ONTARIO, CANADA, N0L 1W0",Corporation,,"BROCKMAN, CHRISTOPHER PAUL"
2901,REIMER VERGE INSURANCE BROKERS O/B 1254224 ONTARIO INC.,"131, ONTARIO STREET, P.O. BOX 487, ST CATHARINES, ONTARIO, CANADA, L2R 6W2",Corporation,+1(905)688-9170,"SHERK, MARK EDWIN"
1827,REITH & ASSOCIATES INSURANCE AND FINANCIAL SERVICES LIMITED,"462, TALBOT STREET, ST THOMAS, ONTARIO, CANADA, N5P 1B9",Corporation,+1(519)631-3862,"REITH, DANIEL MARK"
2337,RENAISSANCE GROUP INSURANCE BROKERS LTD.,"3600, RHODES DRIVE, WINDSOR, ONTARIO, CANADA, N8W 5A4",Corporation,519-974-8111,"SAVAGE, STEPHEN HARRIS"
3972,RENTALCOVER.COM O/B COVER GENIUS CANADA INC.,"48, STURGEON GLEN ROAD, PO BOX 982, FENELON FALLS, ONTARIO, CANADA, K0M 1N0",Corporation,+1(705)887-6318,"WOOLFREY, GLENN MALCOLM"
1825,REUTER & REILLY INSURANCE BROKERS (WELLAND) LIMITED,"515, NIAGARA STREET, P.O. BOX 460, WELLAND, ONTARIO, CANADA, L3B 5R2",Corporation,+1(905)732-2418,"REUTER, JEFFREY RICHARD"
2734,RIDERS PLUS INSURANCE INC.,"80, NORTH QUEEN STREET, 5TH FLOOR, TORONTO, ONTARIO, CANADA, M8Z 2C9",Corporation,+1(416)251-1447,"SHARPE, MARY ANN PATRICIA"
3249,RISK REVIEW INC.,"94, GRAHAM STREET SUITE 3, BOX 20137, WOODSTOCK, ONTARIO, CANADA, N4S 8X8",Consultant,+1(416)607-7251,"TRUSCOTT, DAVID G."
2508,RISKCORP INC.,"465, RICHMOND STREET, SUITE 302, LONDON, ONTARIO, CANADA, N6A 5P4",Corporation,+1(519)432-6282,"CUMMINGS, C. JOAN"
2,RIVET-NORTH BAY,"1145, CASSELLS STREET, NORTH BAY, ONTARIO, CANADA, P1B 4B4",Corporation,705-474-4430,"RIVET, JEAN-LUC"
1323,RJ. MALLECK INSURANCE BROKERS LIMITED,"603, KING STREET EAST, KITCHENER, ONTARIO, CANADA, N2G 2M2",Corporation,+1(519)743-7777,"MALLECK, GEORGE SANDFORD"
1124,ROGER KELSEY INSURANCE BROKERS INC.,"248, CHARLESTON LAKE ROAD, ATHENS, ONTARIO, CANADA, K0E 1B0",Corporation,+1(613)924-9135,"KELSEY, ROGER MAURICE"
2,ROSENBERG & PARKER-HUMBERCREST,"253, HUMBERCREST BLVD, TORONTO, ONTARIO, CANADA, M6S 4L5",Corporation,416-884-8952,"THOMPSON, SHEILA E."
1251,ROY LEWIS INSURANCE BROKERS LTD.,"336, SPEEDVALE AVE WEST, GUELPH, ONTARIO, CANADA, N1H 7M7",Corporation,+1(519)836-5772,"LEWIS, ROY"
2,ROZON-CORNWALL,"136, SECOND STREET EAST, CORNWALL, ONTARIO, CANADA, K6H 5T7",Corporation,613-933-1284,"ROZON, JEFFREY TODD"
2300,RRJ INSURANCE GROUP LIMITED,"2450, VICTORIA PARK AVENUE, SUITE 700, TORONTO, ONTARIO, CANADA, M2J 4A2",Corporation,+1(416)636-4544,"BABOUJIAN, ABRAHAM"
962,S.A. HICKS INSURANCE BROKERS LTD,"2666, 8TH LINE ROAD, PO BOX 52, METCALFE, ONTARIO, CANADA, K0A 2P0",Corporation,+1(613)821-2155,"HICKS, DOUGLAS ALLEN"
1230,S.M. HILL INSURANCE BROKERS LTD,"2333, CHURCH STREET, UNIT 5, NORTH GOWER, ONTARIO, CANADA, K0A 2T0",Corporation,+1(613)489-3800,"HILL, STEPHEN MICHAEL"
1912,SACO INSURANCE BROKERS INC.,"600, MAIN STREET EAST, HAMILTON, ONTARIO, CANADA, L8M 1J6",Corporation,+1(905)525-7226,"SA, DAVID"
2825,SCHIESTEL INSURANCE INC.,"350, LACROIX ST, 4, CHATHAM, ONTARIO, CANADA, N7M 2W3",Corporation,+1(519)358-1425,"GALBRAITH, STACIE LYNN"
3279,SEVEN & ONE INSURANCE BROKERS & FINANCIAL SERVICES INC.,"1237, KINGSTON ROAD, TORONTO, ONTARIO, CANADA, M1N 1P4",Corporation,+1(416)691-0890,"KHAN, ZAREENA"
2968,SHAW SABEY & ASSOCIATES LTD,"555 BURRARD STREET, SUITE #1275, TWO BENTALL CENTRE, BOX 234, VANCOUVER, BRITISH",Corporation,+1(604)689-2441,"LEE, IRENE MAN YEE"
2548,SIGNATURE INSURANCE BROKERS INC.,"111, ZENWAY BLVD, 39, WOODBRIDGE, ONTARIO, CANADA, L4H 3H9",Corporation,+1(905)264-0955,"LE, DUY PHAM"
12,SIMPSOM & CO-STAYNER,"7439, HWY 26, STAYNER, ONTARIO, CANADA, L0M 1S0",Corporation,705-428-6177,"MCGLYNN, RANDOLPH BRENT"
3624,SMITH & BRADLEY'S INSURANCE LTD.,"1518, SCOTT STREET, OTTAWA, ONTARIO, CANADA, K1Y 2N5",Corporation,+1(613)836-2473,"ELLIOTT, STACY LEE"
2019,SMITH PETRIE CARR & SCOTT INSURANCE BROKERS LTD.,"359, KENT STREET, SUITE 600, OTTAWA, ONTARIO, CANADA, K2P 0R6",Corporation,+1(613)237-2871,"SCOTT, BRIAN JAMES"
